config_index,K_Eh,Vavg_Eh,Etotal_Eh
466,0.0004274100482810224,-76.46310201058333,-76.46267460053505
467,0.00042737248300885646,-76.46366345144664,-76.46323607896363
468,0.00042738733901512906,-76.46122032873667,-76.46079294139766
469,0.00042737323085122907,-76.46014725559002,-76.45971988235917
470,0.00042740188298031993,-76.46135892747334,-76.46093152559037
471,0.000427420821921548,-76.46393033005332,-76.4635029092314
472,0.0004273960356705736,-76.46155966027,-76.46113226423432
473,0.0004274553641033913,-76.46120627998333,-76.46077882461923
474,0.0004274107147543934,-76.46231227100667,-76.46188486029192
475,0.0004273870673565485,-76.46139834903667,-76.46097096196931
476,0.0004273852347694335,-76.46204322231333,-76.46161583707855
477,0.0004273371810655948,-76.45843807427669,-76.45801073709562
478,0.0004273932658336522,-76.46020122331667,-76.45977383005084
479,0.0004273881290666645,-76.46197084844667,-76.4615434603176
480,0.00042744317767685235,-76.46260320359335,-76.46217576041568
481,0.00042741640941677323,-76.46364721873333,-76.4632198023239
482,0.00042742474057618255,-76.46068100552334,-76.46025358078276
483,0.0004273987719334075,-76.45971083249333,-76.4592834337214
484,0.0004273636251692019,-76.45863644201334,-76.45820907838818
485,0.00042743897793511216,-76.46395555324666,-76.46352811426873
486,0.00042740642759971385,-76.45808559725666,-76.45765819082905
487,0.0004274050565180176,-76.45922727707999,-76.45879987202348
488,0.000427454245845123,-76.46360542750332,-76.46317797325747
489,0.00042742250635003926,-76.46232826908002,-76.46190084657367
490,0.00042738436944631854,-76.46017851119333,-76.45975112682389
491,0.00042742825565549313,-76.46353886215,-76.46311143389434
492,0.00042741702908153387,-76.46402518804666,-76.46359777101758
493,0.00042739427827459336,-76.46141818494668,-76.4609907906684
494,0.0004273940905854845,-76.46164013972333,-76.46121274563275
495,0.0004274145851273366,-76.46206407099668,-76.46163665641154
496,0.0004273992343076187,-76.46253202531665,-76.46210462608234
497,0.00042740886460239765,-76.46057812503,-76.4601507161654
498,0.00042740706244494395,-76.46278372352666,-76.46235631646421
499,0.0004273881292561871,-76.46186647612666,-76.4614390879974
500,0.00042738005193834104,-76.460437431,-76.46001005094807
501,0.00042743441100098376,-76.46236428985667,-76.46193685544567
502,0.0004274006412820544,-76.46119302162332,-76.46076562098203
503,0.00042740256171451633,-76.46292076160333,-76.46249335904162
504,0.00042739142665581783,-76.46164111154002,-76.46121372011336
505,0.00042743898918872717,-76.46401439390002,-76.46358695491082
506,0.0004274035811710195,-76.46008492527669,-76.45965752169552
507,0.00042741225197229866,-76.45896519589668,-76.45853778364472
508,0.000427390638766195,-76.46260193779334,-76.46217454715458
509,0.00042737185569999807,-76.46308633379333,-76.46265896193763
510,0.00042739436861685985,-76.46370791063667,-76.46328051626806
511,0.00042741992533696076,-76.46256090720665,-76.46213348728132
512,0.0004273964451574983,-76.46200766695334,-76.46158027050818
513,0.0004274472186425154,-76.46067794633335,-76.46025049911471
514,0.00042739931101711546,-76.45771488556666,-76.45728748625564
515,0.0004274491035073048,-76.46110358746667,-76.46067613836316
516,0.0004274070771110471,-76.45664690215334,-76.45621949507623
517,0.0004274119906497757,-76.45947497422668,-76.45904756223602
518,0.0004273851013883222,-76.46247675579333,-76.46204937069194
519,0.00042744983569359234,-76.46179110432999,-76.46136365449429
520,0.00042741659257354716,-76.46234346018,-76.46191604358742
521,0.0004273914768861897,-76.46035266057,-76.4599252690931
522,0.0004273355833613559,-76.45947297457998,-76.45904563899661
523,0.000427402991200723,-76.46383562676,-76.4634082237688
524,0.0004273931363249647,-76.46024471561333,-76.45981732247701
525,0.00042743902199794594,-76.46280934465668,-76.46238190563467
526,0.0004273788575281748,-76.46101292676664,-76.46058554790912
527,0.0004274080302740421,-76.45681904741,-76.45639163937972
528,0.0004273821294021956,-76.46218026197332,-76.46175287984391
529,0.00042741082952110597,-76.46281854159669,-76.46239113076717
530,0.00042738927511466463,-76.46357224321333,-76.46314485393822
531,0.00042740277192199926,-76.463555989,-76.46312858622808
532,0.0004273501069692103,-76.46014705004667,-76.4597196999397
533,0.00042736422557290536,-76.45943527953999,-76.45900791531442
534,0.0004274769411907175,-76.46368813671333,-76.46326065977215
535,0.0004273996120235362,-76.46171933906334,-76.46129193945131
536,0.0004273930942361644,-76.45861490786001,-76.45818751476577
537,0.0004273726790974708,-76.46076568222,-76.4603383095409
538,0.0004274119805244799,-76.46041465070333,-76.4599872387228
539,0.00042737373314479784,-76.46316493080667,-76.46273755707352
540,0.0004273998485400648,-76.45977745415001,-76.45935005430148
541,0.0004273667706210488,-76.46237803384666,-76.46195066707604
542,0.0004273820896284227,-76.46172144021668,-76.46129405812705
543,0.00042742716892890995,-76.46067559596331,-76.46024816879438
544,0.00042732234143321064,-76.46188641539666,-76.46145909305523
545,0.00042739762165852396,-76.46189548141666,-76.461468083795
546,0.00042739971192628417,-76.46111656339333,-76.46068916368141
547,0.00042743904568701894,-76.46080759025668,-76.460380151211
548,0.000427407837519666,-76.46264460896002,-76.4622172011225
549,0.0004274121931359401,-76.46361403523666,-76.46318662304353
550,0.00042737373564267274,-76.46119912425667,-76.46077175052102
551,0.00042742650339231715,-76.46354977678334,-76.46312235027995
552,0.0004274002231366977,-76.46210255588,-76.46167515565686
553,0.0004274427756104429,-76.46188921877,-76.46146177599438
554,0.0004273841119251159,-76.46228558551667,-76.46185820140474
555,0.0004274041274615257,-76.46291547119,-76.46248806706254
556,0.00042737640269917076,-76.46252219063,-76.4620948142273
557,0.0004273933397874533,-76.46353593445,-76.4631085411102
558,0.0004274218646345869,-76.45933976740668,-76.45891234554205
559,0.0004274316422635997,-76.46034190491999,-76.45991447327772
560,0.0004273698057625069,-76.46120221509666,-76.4607748452909
561,0.00042742839433676614,-76.46297998883333,-76.462552560439
562,0.0004274080302740421,-76.45681904741333,-76.45639163938306
563,0.00042741296165652677,-76.46266038747333,-76.46223297451168
564,0.0004273730104942682,-76.46110122673667,-76.46067385372618
565,0.00042740599665905444,-76.46325029585665,-76.46282288985999
566,0.00042742848436690725,-76.46226585855666,-76.46183843007229
567,0.00042737728420792537,-76.46207600456334,-76.46164862727913
568,0.00042742986403392953,-76.46099914036333,-76.4605717104993
569,0.0004273824448924218,-76.45881195309998,-76.45838457065508
570,0.00042739926378842466,-76.46179803797001,-76.46137063870623
571,0.0004273881290666645,-76.46197084844667,-76.4615434603176
572,0.0004273463768021214,-76.46114540308332,-76.46071805670653
573,0.00042737329895226755,-76.46160207065333,-76.46117469735438
574,0.00042740335122720365,-76.46368360723667,-76.46325620388545
575,0.000427401497970948,-76.46163985492002,-76.46121245342205
576,0.00042731114254416336,-76.46088726402667,-76.46045995288412
577,0.00042739376678166364,-76.45926532360001,-76.45883792983322
578,0.0004273599703044321,-76.46111026679667,-76.46068290682636
579,0.00042743408042474616,-76.46301676439333,-76.46258933031291
580,0.00042730149217581746,-76.45838134812668,-76.4579540466345
581,0.00042742495127408634,-76.46197762262,-76.46155019766873
582,0.00042744061415875615,-76.46233361981668,-76.46190617920251
583,0.00042741537734684014,-76.46318247565,-76.46275506027266
584,0.0004274231182340235,-76.46045076597001,-76.46002334285177
585,0.0004273996944225841,-76.46246403392665,-76.46203663423223
586,0.00042742822295117715,-76.46049864354333,-76.46007121532038
587,0.00042741025752967497,-76.46148653131998,-76.46105912106245
588,0.00042738392469325283,-76.45950473898667,-76.45907735506198
589,0.0004273940727012619,-76.45885357840334,-76.45842618433063
590,0.00042734200541437244,-76.46091673801,-76.46048939600459
591,0.0004274225436084094,-76.46314324512333,-76.46271582257972
592,0.0004274025433993248,-76.46271708731001,-76.46228968476662
593,0.00042732956409611303,-76.46162164357335,-76.46119431400926
594,0.00042742862044531686,-76.46009922765,-76.45967179902956
595,0.00042735799056517254,-76.46126600441998,-76.46083864642942
596,0.00042740662242878594,-76.46167923910333,-76.4612518324809
597,0.0004274273981240536,-76.46262109623333,-76.46219366883521
598,0.0004273661100089933,-76.46254359266332,-76.46211622655332
599,0.00042739578971515667,-76.46063534364335,-76.46020794785363
600,0.0004274104188420378,-76.46167473914998,-76.46124732873115
601,0.0004273810306668675,-76.46289990809667,-76.46247252706601
602,0.0004273563642335868,-76.46136784392665,-76.46094048756243
603,0.0004273524581420037,-76.45910058307668,-76.45867323061853
604,0.00042740521046250924,-76.46273067771335,-76.4623032725029
605,0.0004274230830835222,-76.46098220622335,-76.46055478314027
606,0.0004274028123773086,-76.45856251000332,-76.45813510719094
607,0.0004273863317121982,-76.46232584453668,-76.46189845820497
608,0.0004273744982326526,-76.46242508651997,-76.46199771202174
609,0.0004274254366886666,-76.45839671794333,-76.45796929250665
610,0.00042741197098919057,-76.46225591026668,-76.46182849829569
611,0.00042738030116948057,-76.46211143374335,-76.46168405344217
612,0.000427408521790483,-76.46207903732001,-76.46165162879822
613,0.00042741245073906007,-76.46305455589999,-76.46262714344925
614,0.00042739233205113584,-76.46164475231667,-76.46121735998462
615,0.0004273741085597971,-76.46025792471669,-76.45983055060813
616,0.00042742976664897857,-76.46288282860665,-76.46245539884
617,0.0004273606469162508,-76.45976076474999,-76.45933340410308
618,0.0004274079917819167,-76.46059507217001,-76.46016766417823
619,0.00042739933203153477,-76.46175470104336,-76.46132730171134
620,0.0004273895423699525,-76.46275781967,-76.46233043012764
621,0.00042734986676468833,-76.46111035842665,-76.46068300855988
622,0.0004273893846765277,-76.46071634436333,-76.46028895497865
623,0.0004274296999202741,-76.46079567009333,-76.46036824039341
624,0.0004274165116667765,-76.46256544956334,-76.46213803305167
625,0.00042741100478781277,-76.45952382628334,-76.45909641527855
626,0.00042737030867923717,-76.46225769788998,-76.4618303275813
627,0.00042739909258029273,-76.46144443491669,-76.4610170358241
628,0.0004273744700492701,-76.46252356644001,-76.46209619196996
629,0.000427379653982582,-76.46336058173665,-76.46293320208267
630,0.000427400064822411,-76.46249896658667,-76.46207156652184
631,0.00042740308506914474,-76.46337073549667,-76.4629433324116
632,0.0004273929397290805,-76.46222270399332,-76.46179531105359
633,0.0004273254467532425,-76.46166364032665,-76.4612363148799
634,0.00042745268254507155,-76.46410263342666,-76.46367518074412
635,0.0004274187520097134,-76.46256383004668,-76.46213641129467
636,0.00042738451051603185,-76.46173454842665,-76.46130716391613
637,0.0004274094678303982,-76.45825565805666,-76.45782824858883
638,0.0004274159113380503,-76.45962906467668,-76.45920164876534
639,0.00042739451932842564,-76.46108362784666,-76.46065623332733
640,0.00042743510310817693,-76.46296056957334,-76.46253313447023
641,0.00042743330953505477,-76.46363522848,-76.46320779517046
642,0.000427400096847796,-76.4615173033,-76.46108990320315
643,0.0004273704050889028,-76.46257643201334,-76.46214906160824
644,0.0004273978786526829,-76.46262343767333,-76.46219603979468
645,0.00042739672027819123,-76.46091241738333,-76.46048502066304
646,0.00042739655106983806,-76.46214317252665,-76.46171577597558
647,0.00042740039779603367,-76.46030183717998,-76.45987443678219
648,0.0004274352103992122,-76.46190174968334,-76.46147431447294
649,0.00042738005193834104,-76.460437431,-76.46001005094807
650,0.00042739762878536843,-76.46168150953334,-76.46125411190455
651,0.00042738925263343584,-76.46190982120335,-76.46148243195071
652,0.0004273909579570083,-76.46356749822,-76.46314010726205
653,0.00042742828981463387,-76.46108047681999,-76.46065304853018
654,0.00042738737761350296,-76.46140694623666,-76.46097955885905
655,0.00042742599805138654,-76.46218399519667,-76.46175656919861
656,0.00042741782407255794,-76.46236620354665,-76.46193878572258
657,0.00042740435757289186,-76.46167155045332,-76.46124414609575
658,0.00042738123298933486,-76.46090517775333,-76.46047779652034
659,0.0004274071184704097,-76.46378129665666,-76.4633538895382
660,0.00042740632484644116,-76.46270264507667,-76.46227523875183
661,0.0004273910824922029,-76.46262250877999,-76.46219511769749
662,0.0004273861985851014,-76.46038684552335,-76.45995945932476
663,0.000427411812311522,-76.46289224657669,-76.46246483476438
664,0.00042736353931712486,-76.45900218511001,-76.45857482157069
665,0.0004273973555207723,-76.45896937799999,-76.45854198064447
666,0.0004273913920966504,-76.46084399811333,-76.46041660672124
667,0.0004274170297925418,-76.46303562221333,-76.46260820518353
668,0.00042743161502703964,-76.46051371006666,-76.46008627845164
669,0.0004273923490075452,-76.46276150200667,-76.46233410965766
670,0.00042741393435713785,-76.46147113725667,-76.4610437233223
671,0.0004274109937510414,-76.45430329238334,-76.45387588138959
672,0.00042742111181079726,-76.46230609101335,-76.46187866990154
673,0.00042741246968143904,-76.46088750173001,-76.46046008926034
674,0.0004273357231691535,-76.45964009885665,-76.45921276313348
675,0.0004273772158985898,-76.45810415917332,-76.45767678195742
676,0.0004274020838149538,-76.45947520362,-76.45904780153619
677,0.0004274074850905537,-76.46165277313334,-76.46122536564825
678,0.00042733579253389646,-76.46071472641,-76.46028739061747
679,0.0004273853876778109,-76.46202394375,-76.46159655836232
680,0.000427382484847764,-76.46107653205668,-76.46064914957184
681,0.0004273884059877771,-76.46267416283999,-76.462246774434
682,0.00042741621688460713,-76.46426540755334,-76.46383799133646
683,0.0004274272645266839,-76.46353719506,-76.46310976779547
684,0.0004274345044623382,-76.46169832318334,-76.46127088867888
685,0.0004273994089548439,-76.46152391137666,-76.46109651196771
686,0.00042741021985524087,-76.46268404902666,-76.4622566388068
687,0.0004274287275616314,-76.45877030620001,-76.45834287747245
688,0.00042733582573882794,-76.46095834091999,-76.46053100509425
689,0.0004273723460371022,-76.45943399646667,-76.45900662412063
690,0.00042736579600343203,-76.46243307413002,-76.46200570833402
691,0.00042733979240862314,-76.46126000888667,-76.46083266909426
692,0.0004274071364512608,-76.46135733829334,-76.46092993115688
693,0.00042737823333506607,-76.4604029096,-76.45997553136667
694,0.00042742695705425877,-76.46090845792666,-76.4604810309696
695,0.0004274234527939408,-76.46457759866,-76.46415017520721
696,0.00042740968754670014,-76.46230751463666,-76.46188010494912
697,0.00042742232313603356,-76.46251240699665,-76.46208498467351
698,0.0004273560237408032,-76.46023753970667,-76.45981018368293
699,0.00042742843457774677,-76.46195917121666,-76.46153174278209
700,0.00042738370964122294,-76.46269058322001,-76.46226319951037
701,0.0004274019466043835,-76.46143505111334,-76.46100764916673
702,0.000427378042693531,-76.46182578826333,-76.46139841022064
703,0.0004274147221185793,-76.46348496663,-76.46305755190788
704,0.0004274438466179428,-76.46363196507333,-76.46320452122671
705,0.0004274086328859603,-76.46145964527666,-76.46103223664377
706,0.00042738454010531876,-76.45790044813334,-76.45747306359324
707,0.00042738808337352397,-76.45914738314667,-76.4587199950633
708,0.00042740677622830377,-76.46233018998667,-76.46190278321045
709,0.0004273932475181528,-76.46253631314,-76.46210891989249
710,0.0004273806034244381,-76.46321482222334,-76.46278744161991
711,0.0004273812136204135,-76.46244054877667,-76.46201316756304
712,0.0004274093032783925,-76.46279471034669,-76.4623673010434
713,0.00042742442746814354,-76.46330621579334,-76.46287879136587
714,0.00042741635835471544,-76.46120624975332,-76.46077883339497
715,0.00042741221029279046,-76.46318979288665,-76.46276238067635
716,0.00042732668418260294,-76.46020510221666,-76.45977777553247
717,0.00042737972632508447,-76.45859911616667,-76.45817173644035
718,0.0004274203322155202,-76.46249899329332,-76.46207157296111
719,0.00042743717536579894,-76.45983450851332,-76.45940707133796
720,0.0004274271644842316,-76.46079920697333,-76.46037177980885
721,0.0004274005809370482,-76.46286626534332,-76.46243886476239
722,0.0004273573140359725,-76.46130022939666,-76.46087287208262
723,0.0004273621326791187,-76.46219555057665,-76.46176818844397
724,0.0004273862957702165,-76.46254237608998,-76.46211498979422
725,0.0004274112836682283,-76.46016302933666,-76.45973561805299
726,0.00042744234134211196,-76.46073914797333,-76.46031170563198
727,0.0004273410837770244,-76.45401255785,-76.45358521676623
728,0.0004273709566976532,-76.45962063883334,-76.45919326787664
729,0.00042742114152461883,-76.46267700167667,-76.46224958053514
730,0.00042735467710248624,-76.46184618552665,-76.46141883084955
731,0.00042742677791882995,-76.46141929493668,-76.46099186815876
732,0.0004273851150048084,-76.46301973703001,-76.462592351915
733,0.0004274118273956279,-76.46386706286333,-76.46343965103593
734,0.0004273924959046967,-76.45958509622334,-76.45915770372743
735,0.0004274346893805121,-76.46296621293666,-76.46253877824728
736,0.0004273661401436321,-76.46080959697666,-76.46038223083652
737,0.0004274154003496337,-76.46092561832,-76.46049820291965
738,0.0004273402582207419,-76.46142048774666,-76.46099314748844
739,0.00042739762165852396,-76.46189548141666,-76.461468083795
740,0.00042740574704018216,-76.46327718069332,-76.46284977494628
741,0.0004274216976593884,-76.46331567730999,-76.46288825561233
742,0.0004274108725930911,-76.46170300433332,-76.46127559346073
743,0.00042742445004160113,-76.46390443269999,-76.46347700824995
744,0.0004273671296470785,-76.45965228552669,-76.45922491839704
745,0.00042739230243586305,-76.46364980069667,-76.46322240839423
746,0.00042741471382613864,-76.46322782240334,-76.46280040768951
747,0.0004274267744412323,-76.46183681333336,-76.46140938655893
748,0.00042735978923345066,-76.45946036013332,-76.45903300034409
749,0.0004274162702699095,-76.46115724209666,-76.46072982582639
750,0.0004273918712766764,-76.46211969162,-76.46169229974873
751,0.0004274003284992076,-76.46134683320332,-76.46091943287482
752,0.00042741613390146914,-76.46290451085001,-76.4624770947161
753,0.000427402991200723,-76.46383562676,-76.4634082237688
754,0.00042741197425420573,-76.46173686124332,-76.46130944926907
755,0.00042740948113196973,-76.46204937046998,-76.46162196098885
756,0.00042742218328098837,-76.46294099543334,-76.46251357325006
757,0.00042735146071931423,-76.46152835224,-76.46110100077928
758,0.00042739536268752043,-76.46243839848667,-76.46201100312398
759,0.0004274531011012229,-76.46185693157666,-76.46142947847557
760,0.0004274396521174057,-76.46190759556998,-76.46148015591787
761,0.0004274254366886666,-76.45839671794333,-76.45796929250665
762,0.0004273539779241766,-76.45919891272666,-76.45877155874874
763,0.0004274188191954767,-76.46306673907334,-76.46263932025414
764,0.00042740315192023244,-76.46270775536331,-76.4622803522114
765,0.0004273874565476891,-76.46021105757335,-76.45978367011679
766,0.0004274276853546638,-76.46427454595667,-76.46384711827132
767,0.00042742323134086006,-76.46296912151999,-76.46254169828865
768,0.0004273916916188091,-76.46236049357334,-76.46193310188173
769,0.00042739941563614504,-76.46134676298999,-76.46091936357435
770,0.0004274290208657728,-76.46270825188336,-76.4622808228625
771,0.0004273758362398073,-76.46354524958333,-76.4631178737471
772,0.000427434802593051,-76.46187002170001,-76.46144258689742
773,0.00042737533086983573,-76.45871205577667,-76.4582846804458
774,0.0004274131224299284,-76.46059142565667,-76.46016401253425
775,0.0004274165116667765,-76.46256544956334,-76.46213803305167
776,0.000427391623506453,-76.46088057675335,-76.46045318512985
777,0.00042742664818914495,-76.46296239660667,-76.46253496995848
778,0.00042739125143169697,-76.46176697898666,-76.46133958773522
779,0.00042733713570194655,-76.46032402203667,-76.45989668490097
780,0.00042736711824078896,-76.46123939342334,-76.4608120263051
781,0.00042739090918136684,-76.4616267001,-76.46119930919082
782,0.0004274095134366717,-76.45931280980669,-76.45888540029325
783,0.00042738194040723386,-76.46137917289667,-76.46095179095626
784,0.00042739133167951995,-76.45805982400333,-76.45763243267164
785,0.0004274015355190662,-76.46251829886666,-76.46209089733114
786,0.00042735520955087744,-76.46411406336333,-76.46368670815377
787,0.00042741694434098645,-76.46246765954,-76.46204024259565
788,0.0004274134431891713,-76.46228285360002,-76.46185544015682
789,0.00042741128301591495,-76.46351786664333,-76.46309045536032
790,0.0004273882138675028,-76.4631890167,-76.46276162848613
791,0.0004274180368132674,-76.46421552698001,-76.4637881089432
792,0.0004274167964008588,-76.46307205976665,-76.46264464297025
793,0.00042739093110639667,-76.46223243850334,-76.46180504757223
794,0.0004273947008415515,-76.46127776806665,-76.46085037336582
795,0.00042739149665495095,-76.46154064950001,-76.46111325800335
796,0.00042740285084801624,-76.46145764172,-76.46103023886916
797,0.0004274036192370892,-76.46212423740668,-76.46169683378744
798,0.00042736402360128923,-76.45975117351666,-76.45932380949306
799,0.0004273867502644663,-76.46048776507,-76.46006037831974
800,0.00042737077028302334,-76.46216188861999,-76.4617345178497
801,0.00042737609108924453,-76.46171521172333,-76.46128783563223
802,0.00042739125926416206,-76.46277611901999,-76.46234872776073
803,0.00042740339891771405,-76.46309609946667,-76.46266869606775
804,0.0004273340290968801,-76.46182991959668,-76.46140258556758
805,0.0004273939632128969,-76.46337399467666,-76.46294660071345
806,0.0004274071364512608,-76.46135733829334,-76.46092993115688
807,0.0004273313057940646,-76.46144872570333,-76.46102139439753
808,0.00042741249091471996,-76.46337280951336,-76.46294539702244
809,0.00042742184980356463,-76.46304391782,-76.4626164959702
810,0.00042741471983155096,-76.46099866957667,-76.46057125485683
811,0.00042736895853479734,-76.46053162941,-76.46010426045146
812,0.0004274139896176718,-76.4625089013,-76.46208148731039
813,0.0004274088147050378,-76.46384331989,-76.4634159110753
814,0.00042741938289778304,-76.46185435680334,-76.46142693742044
815,0.000427438024458111,-76.46253407937667,-76.46210664135221
816,0.00042743080262189415,-76.45606086295,-76.45563343214738
817,0.00042743857399466363,-76.46296233699996,-76.46253489842597
818,0.000427351297805477,-76.46119392061,-76.4607665693122
819,0.0004274154996369242,-76.46303308721998,-76.46260567172034
820,0.00042742282742657485,-76.46008054875668,-76.45965312592925
821,0.0004274090178933415,-76.46237678394665,-76.46194937492876
822,0.0004273986095845207,-76.46211458540002,-76.46168718679043
823,0.0004274035811710195,-76.46008492527669,-76.45965752169552
824,0.0004274175291491948,-76.46119696373668,-76.46076954620753
825,0.0004273838448280267,-76.46374922025333,-76.46332183640851
826,0.00042742252250930763,-76.46175463136333,-76.46132720884083
827,0.00042735041582513524,-76.46176096826333,-76.46133361784752
828,0.000427389659631112,-76.4626070906167,-76.46217970095707
829,0.0004273946123245864,-76.46010066329333,-76.459673268681
830,0.0004274199038396193,-76.46232705054332,-76.46189963063948
831,0.0004273912657478042,-76.46104177813667,-76.46061438687093
832,0.00042740767455833056,-76.46293774165,-76.46251033397543
833,0.00042742509306988507,-76.46393068994333,-76.46350326485026
834,0.000427422188743608,-76.46384093056666,-76.46341350837791
835,0.00042739802663458647,-76.46250982014665,-76.46208242212002
836,0.00042736863163169824,-76.4627935719,-76.46236620326836
837,0.00042738145746925535,-76.46354718446332,-76.46311980300585
838,0.0004273885150685192,-76.46237439654001,-76.46194700802495
839,0.0004274161580305422,-76.46304452830333,-76.4626171121453
840,0.0004274271800952278,-76.46276241281667,-76.46233498563657
841,0.00042742214279306573,-76.46263876842667,-76.46221134628388
842,0.0004273748931283611,-76.46183721295668,-76.46140983806355
843,0.00042738501941215425,-76.46261532177999,-76.46218793676059
844,0.0004274209751732445,-76.46097607035999,-76.46054864938482
845,0.00042744234134211196,-76.46073914797333,-76.46031170563198
846,0.00042734938702263057,-76.46240503793334,-76.46197768854631
847,0.00042738401417833353,-76.46121362675332,-76.46078624273915
848,0.0004273362876311619,-76.46139616679332,-76.46096883050569
849,0.0004273800664574079,-76.46217857685332,-76.46175119678686
850,0.0004273853876778109,-76.46202394374667,-76.46159655835899
851,0.0004274250190850835,-76.45930363522001,-76.45887621020093
852,0.00042741311310264614,-76.46092918944001,-76.46050177632691
853,0.0004274167635855418,-76.46267530176667,-76.46224788500308
854,0.0004273550641853584,-76.46032939104666,-76.45990203598247
855,0.0004274215199667243,-76.46322743655999,-76.46280001504002
856,0.0004274184215829334,-76.46307230688,-76.46264488845841
857,0.0004273607755307972,-76.46114368250667,-76.46071632173114
858,0.0004274534524861359,-76.46336730649334,-76.46293985304085
859,0.00042739125695497244,-76.46027768466334,-76.45985029340639
860,0.00042740225011826324,-76.46212770757332,-76.46170030532319
861,0.0004274090368902132,-76.46280620617668,-76.46237879713979
862,0.0004274320382856692,-76.46248567712334,-76.46205824508506
863,0.0004273564626351655,-76.46123096174667,-76.46080360528403
864,0.0004273155512729933,-76.46186735661333,-76.46144004106205
865,0.0004274389673062856,-76.46162053610666,-76.46119309713936
866,0.00042739549612616317,-76.46362934498,-76.46320194948387
867,0.0004273933380098535,-76.46140209349666,-76.46097470015864
868,0.0004274144764643236,-76.46277525936334,-76.46234784488688
869,0.00042737728420792537,-76.46207600456334,-76.46164862727913
870,0.00042740699280569147,-76.45806386588667,-76.45763645889387
871,0.00042741480879599387,-76.46105154498333,-76.46062413017454
872,0.0004274093032783925,-76.46279471034669,-76.4623673010434
873,0.00042741082952110597,-76.46281854159669,-76.46239113076717
874,0.00042738730293003207,-76.46021327036003,-76.4597858830571
875,0.0004274184215829334,-76.46307230688,-76.46264488845841
876,0.00042740687502297104,-76.46191458783666,-76.46148718096164
877,0.0004273924539497226,-76.45988964095001,-76.45946224849607
878,0.0004274287024268779,-76.46256715076667,-76.46213972206425
879,0.00042738561871915476,-76.46197889485333,-76.46155150923461
880,0.00042740247092473406,-76.46156938162001,-76.46114197914909
881,0.00042741681953221343,-76.46300580697668,-76.46257839015715
882,0.0004274127807905339,-76.46310220149665,-76.46267478871586
883,0.00042743996328197144,-76.46012968004999,-76.45970224008671
884,0.000427432315915479,-76.46321597792334,-76.46278854560742
885,0.00042740867615741575,-76.46118480182334,-76.46075739314718
886,0.00042740851871052044,-76.46000158929999,-76.45957418078129
887,0.000427388907372286,-76.46262394742668,-76.46219655851931
888,0.0004274222765063387,-76.46073744725001,-76.46031002497351
889,0.0004274503044500223,-76.46083027376332,-76.46040282345886
890,0.00042741338033457847,-76.46286324864,-76.46243583525967
891,0.0004274358049432395,-76.46203576915667,-76.46160833335173
892,0.00042736432432370874,-76.46035900293666,-76.45993163861233
893,0.00042742516395208053,-76.46374458716001,-76.46331716199606
894,0.0004274315802635528,-76.46258704292333,-76.46215961134307
895,0.00042743146616419485,-76.46376655741668,-76.46333912595051
896,0.00042744436365015764,-76.46320580801999,-76.46277836365634
897,0.0004274121710404345,-76.46022580617665,-76.45979839400562
898,0.0004274197042159012,-76.46403392838002,-76.46360650867581
899,0.0004274244180093673,-76.46230436759667,-76.46187694317867
900,0.0004274231936789419,-76.46293865468667,-76.46251123149298
901,0.0004274182859018437,-76.46164281014335,-76.46121539185745
902,0.0004273539779241766,-76.45919891272999,-76.45877155875206
903,0.00042741076222159484,-76.4633099286,-76.46288251783777
904,0.00042741894689095106,-76.45703400773667,-76.45660658878978
905,0.00042731636619113705,-76.46039696245334,-76.45996964608716
906,0.00042736988410756063,-76.46171607623667,-76.46128870635256
907,0.000427425283964711,-76.46161567319668,-76.46118824791272
908,0.00042737733921113574,-76.46121530885334,-76.46078793151413
909,0.0004273598980023706,-76.46180910857666,-76.46138174867866
910,0.000427389659631112,-76.4626070906167,-76.46217970095707
911,0.00042742132816146153,-76.46288102227666,-76.4624536009485
912,0.0004273990458874709,-76.46235139866334,-76.46192399961745
913,0.0004274016803620103,-76.46378314188665,-76.4633557402063
914,0.0004274228510975515,-76.46288379956667,-76.46245637671556
915,0.0004273736188165265,-76.46167102195334,-76.46124364833452
916,0.0004273712745377463,-76.46172514413,-76.46129777285546
917,0.00042742996196840966,-76.46218933539,-76.46176190542802
918,0.00042738235715934525,-76.46265437486001,-76.46222699250285
919,0.00042741222043669955,-76.46161009168334,-76.46118267946291
920,0.0004274247083403931,-76.46346439705668,-76.46303697234835
921,0.00042738725333104906,-76.46301817349331,-76.46259078623999
922,0.00042742184438521576,-76.45995420525999,-76.45952678341561
923,0.0004273999767658695,-76.46120992204332,-76.46078252206655
924,0.0004274264397482356,-76.46299544948667,-76.46256802304693
925,0.000427423671461901,-76.46287395663998,-76.46244653296851
926,0.00042739756583850397,-76.46019300122666,-76.45976560366081
927,0.0004274066963280457,-76.46158085002334,-76.461153443327
928,0.00042739115725102525,-76.46173059735666,-76.46130320619942
929,0.0004273929248204036,-76.46152804083333,-76.46110064790851
930,0.00042734901660384356,-76.46115611188334,-76.46072876286674
931,0.0004273660899601482,-76.45903838357667,-76.4586110174867
932,0.0004274253395901312,-76.4606930118,-76.46026558646041
933,0.0004274343910608522,-76.46380258957667,-76.46337515518562
